2025-08-16,Chennai,Laptop,6,27407
2025-11-15,Hyderabad,Tablet,4,32457
2025-01-22,Bangalore,Laptop,3,22797
2025-04-13,Bangalore,Monitor,7,43131
2025-10-14,Mumbai,Phone,2,17970
2025-10-31,Hyderabad,Monitor,8,18203
2025-08-19,Mumbai,Monitor,3,26234
2025-05-01,Chennai,Monitor,6,17332
2025-10-23,Delhi,Keyboard,2,10990
2025-06-20,Delhi,Laptop,10,35704
2025-06-18,Chennai,Laptop,8,41159
2025-04-24,Hyderabad,Tablet,2,13955
2025-07-03,Mumbai,Laptop,3,13716
2025-12-05,Mumbai,Laptop,10,39007
2025-04-16,Delhi,Phone,7,25197
2025-06-09,Delhi,Keyboard,3,2744
2025-01-22,Hyderabad,Keyboard,5,21149
2025-07-08,Mumbai,Keyboard,10,905
2025-09-24,Delhi,Tablet,9,9593
2025-08-28,Chennai,Keyboard,3,4983
2025-02-21,Delhi,Tablet,6,23887
2025-10-28,Hyderabad,Tablet,8,33029
2025-10-14,Hyderabad,Tablet,6,7767
2025-09-10,Chennai,Monitor,1,8465
2025-01-23,Mumbai,Laptop,4,44781
2025-02-07,Hyderabad,Keyboard,1,11922
2025-10-03,Delhi,Monitor,10,22122
2025-11-06,Bangalore,Tablet,10,14090
2025-08-26,Delhi,Laptop,4,3655
2025-12-05,Delhi,Tablet,7,3983
2025-11-16,Mumbai,Tablet,6,27415
2025-09-01,Mumbai,Monitor,6,10281
2025-06-29,Delhi,Tablet,9,12954
2025-09-20,Delhi,Monitor,2,13092
2025-04-02,Chennai,Laptop,6,26363
2025-03-21,Hyderabad,Laptop,1,48065
2025-11-13,Hyderabad,Phone,10,16283
2025-08-29,Hyderabad,Laptop,3,33166
2025-11-17,Delhi,Laptop,2,30067
2025-07-08,Mumbai,Keyboard,4,24163
2025-12-05,Hyderabad,Monitor,2,23049
2025-02-16,Bangalore,Keyboard,9,19622
2025-05-31,Hyderabad,Keyboard,10,40099
2025-05-03,Mumbai,Keyboard,10,19555
2025-07-14,Hyderabad,Phone,5,25036
2025-06-04,Delhi,Phone,1,15926
2025-03-14,Bangalore,Keyboard,2,22397
2025-05-23,Mumbai,Laptop,9,42869
2025-11-19,Bangalore,Tablet,5,19454
2025-08-22,Bangalore,Laptop,4,30036
2025-11-26,Bangalore,Tablet,10,8616
2025-06-14,Hyderabad,Monitor,5,11747
2025-10-27,Bangalore,Keyboard,2,12656
2025-05-22,Hyderabad,Monitor,6,4208
2025-02-14,Bangalore,Laptop,3,39325
2025-09-21,Chennai,Keyboard,8,27433
2025-02-09,Chennai,Phone,9,44570
2025-07-08,Mumbai,Monitor,3,48835
2025-07-02,Bangalore,Phone,9,19052
2025-07-14,Hyderabad,Tablet,5,44652
2025-07-01,Delhi,Phone,7,7646
2025-07-19,Bangalore,Laptop,3,33605
2025-02-07,Hyderabad,Keyboard,8,22476
2025-07-30,Delhi,Laptop,9,17504
2025-12-26,Hyderabad,Phone,7,17970
2025-10-27,Hyderabad,Laptop,10,45830
2025-02-27,Bangalore,Phone,1,3442
2025-03-27,Chennai,Monitor,7,41715
2025-03-05,Chennai,Phone,6,48236
2025-04-26,Hyderabad,Monitor,9,24727
2025-05-04,Chennai,Keyboard,1,48455
2025-09-18,Mumbai,Monitor,2,21722
2025-01-16,Mumbai,Monitor,10,6816
2025-09-28,Chennai,Tablet,1,27894
2025-03-03,Chennai,Laptop,2,5726
2025-08-24,Mumbai,Monitor,4,21082
2025-05-17,Mumbai,Monitor,4,24564
2025-03-20,Hyderabad,Tablet,3,11343
2025-05-12,Hyderabad,Monitor,2,41026
2025-01-02,Chennai,Tablet,1,40916
2025-11-06,Delhi,Tablet,1,26727
2025-06-25,Mumbai,Monitor,10,44433
2025-10-04,Chennai,Laptop,2,42952
2025-09-28,Delhi,Keyboard,5,37219
2025-01-31,Bangalore,Phone,8,45195
2025-06-16,Chennai,Phone,7,12783
2025-09-04,Chennai,Tablet,9,49296
2025-01-03,Mumbai,Tablet,7,27331
2025-12-02,Bangalore,Keyboard,2,15241
2025-10-21,Delhi,Monitor,1,38997
2025-01-13,Chennai,Phone,3,44812
2025-06-05,Delhi,Tablet,8,35321
2025-03-30,Mumbai,Tablet,7,49043
2025-05-28,Bangalore,Keyboard,10,10657
2025-01-02,Bangalore,Monitor,8,32140
2025-10-27,Hyderabad,Keyboard,2,24677
2025-05-03,Bangalore,Keyboard,5,12036
2025-04-15,Chennai,Monitor,1,12296
2025-11-21,Delhi,Tablet,1,13159
2025-02-25,Chennai,Keyboard,3,38153
2025-07-07,Bangalore,Monitor,6,31958
2025-07-19,Hyderabad,Tablet,8,14018
2025-01-24,Bangalore,Monitor,1,15586
2025-10-02,Mumbai,Tablet,3,7161
2025-12-26,Bangalore,Tablet,4,36645
2025-07-10,Chennai,Phone,9,36140
2025-06-23,Chennai,Keyboard,8,49169
2025-04-28,Delhi,Keyboard,5,33712
2025-03-19,Delhi,Monitor,7,7881
2025-12-21,Mumbai,Phone,4,6316
2025-03-04,Mumbai,Phone,2,33466
2025-11-13,Delhi,Laptop,9,12875
2025-09-25,Delhi,Laptop,10,28545
2025-05-10,Delhi,Phone,6,7463
2025-01-09,Mumbai,Tablet,8,20976
2025-01-05,Mumbai,Laptop,1,1774
2025-07-07,Chennai,Phone,7,16152
2025-04-05,Bangalore,Keyboard,7,13357
2025-10-14,Delhi,Phone,6,38232
2025-01-29,Hyderabad,Laptop,7,27319
2025-12-26,Delhi,Tablet,6,5160
2025-12-25,Chennai,Tablet,9,41388
2025-10-07,Bangalore,Tablet,9,44534
2025-10-28,Delhi,Tablet,3,8670
2025-12-31,Chennai,Phone,1,21091
2025-12-15,Hyderabad,Monitor,1,8283
2025-12-16,Hyderabad,Monitor,2,36480
2025-06-02,Mumbai,Tablet,10,8395
2025-05-21,Bangalore,Keyboard,10,1636
2025-05-12,Delhi,Monitor,8,5603
2025-01-09,Hyderabad,Monitor,2,12690
2025-03-04,Mumbai,Tablet,1,35029
2025-05-05,Delhi,Keyboard,10,9453
2025-09-11,Bangalore,Monitor,10,7832
2025-03-05,Bangalore,Phone,2,8581
2025-03-07,Hyderabad,Tablet,5,3844
2025-01-05,Mumbai,Monitor,4,42191
2025-03-21,Chennai,Laptop,2,5728
2025-06-19,Mumbai,Tablet,1,1941
2025-02-05,Bangalore,Phone,1,11903
2025-02-26,Delhi,Keyboard,8,39880
2025-02-21,Mumbai,Laptop,10,37327
2025-02-26,Delhi,Keyboard,9,38214
2025-03-24,Mumbai,Laptop,1,12417
2025-11-16,Bangalore,Monitor,5,26560
2025-09-18,Delhi,Phone,5,45596
2025-03-20,Chennai,Tablet,9,25252
2025-06-27,Hyderabad,Tablet,4,4979
2025-06-27,Chennai,Phone,3,8313
2025-03-21,Mumbai,Phone,8,38359
2025-10-09,Chennai,Phone,6,2549
2025-03-29,Bangalore,Laptop,7,39980
2025-11-29,Chennai,Phone,7,47830
2025-06-19,Delhi,Laptop,10,2643
2025-01-28,Mumbai,Keyboard,7,39755
2025-01-07,Mumbai,Keyboard,5,19163
2025-07-01,Hyderabad,Keyboard,8,29487
2025-10-04,Hyderabad,Phone,1,41213
2025-03-04,Bangalore,Tablet,8,28795
2025-06-12,Bangalore,Tablet,5,23640
2025-02-17,Hyderabad,Phone,6,25377
2025-05-30,Bangalore,Laptop,2,32145
2025-04-09,Delhi,Monitor,6,9632
2025-08-25,Delhi,Keyboard,4,10376
2025-12-26,Chennai,Phone,3,22413
2025-10-21,Chennai,Monitor,2,12537
2025-08-17,Delhi,Laptop,1,5854
2025-05-10,Mumbai,Tablet,4,7085
2025-03-24,Chennai,Monitor,4,48611
2025-07-19,Hyderabad,Keyboard,6,29945
2025-11-26,Hyderabad,Tablet,5,13103
2025-08-02,Mumbai,Tablet,1,13993
2025-07-16,Mumbai,Phone,5,9738
2025-02-15,Chennai,Keyboard,9,49430
2025-08-07,Mumbai,Monitor,8,36598
2025-04-03,Chennai,Laptop,8,34512
2025-09-29,Chennai,Keyboard,1,40400
2025-04-17,Hyderabad,Keyboard,8,32635
2025-06-29,Delhi,Monitor,7,4637
2025-07-02,Chennai,Tablet,1,6202
2025-06-19,Delhi,Tablet,3,9735
2025-11-05,Bangalore,Keyboard,3,9151
2025-12-04,Hyderabad,Monitor,10,47179
2025-04-09,Bangalore,Phone,2,29180
2025-04-05,Chennai,Phone,5,27854
2025-01-02,Bangalore,Keyboard,2,31193
2025-10-08,Chennai,Phone,8,15327
2025-04-15,Mumbai,Phone,6,2503
2025-09-04,Chennai,Phone,4,49159
2025-04-19,Chennai,Keyboard,6,19054
2025-07-01,Mumbai,Monitor,10,43858
2025-11-04,Hyderabad,Tablet,9,16518
2025-06-21,Mumbai,Tablet,6,21246
2025-09-21,Hyderabad,Monitor,9,25906
2025-11-15,Hyderabad,Tablet,2,2229
2025-10-07,Bangalore,Laptop,7,34934
2025-11-17,Bangalore,Keyboard,4,38733
2025-10-31,Hyderabad,Phone,9,1263
2025-04-21,Bangalore,Keyboard,8,42521
2025-06-04,Delhi,Tablet,3,17733
2025-04-28,Delhi,Laptop,2,7563
2025-04-21,Bangalore,Phone,4,49051
2025-10-20,Chennai,Laptop,8,48688
2025-12-11,Delhi,Tablet,1,14945
2025-02-26,Mumbai,Tablet,8,19540
2025-05-11,Chennai,Phone,7,19510
2025-09-08,Delhi,Tablet,10,45285
2025-03-19,Mumbai,Phone,9,37778
2025-09-08,Hyderabad,Tablet,3,11586
2025-10-08,Mumbai,Laptop,3,32673
2025-09-02,Bangalore,Monitor,4,31347
2025-12-12,Bangalore,Keyboard,2,26805
2025-08-30,Bangalore,Phone,4,15544
2025-02-13,Delhi,Laptop,10,21462
2025-05-09,Hyderabad,Monitor,9,36478
2025-02-28,Bangalore,Monitor,6,8267
2025-05-02,Chennai,Laptop,1,46238
2025-07-05,Chennai,Laptop,3,21667
2025-04-29,Delhi,Tablet,10,3603
2025-10-08,Bangalore,Tablet,8,21197
2025-02-23,Bangalore,Monitor,8,7910
2025-12-13,Bangalore,Phone,5,10136
2025-03-31,Mumbai,Phone,2,1259
2025-11-22,Mumbai,Tablet,7,15311
2025-04-18,Mumbai,Phone,7,18516
2025-11-18,Chennai,Laptop,3,26925
2025-11-25,Hyderabad,Phone,1,20749
2025-05-30,Delhi,Tablet,8,20113
2025-08-20,Delhi,Keyboard,2,21840
2025-09-15,Bangalore,Laptop,1,26846
2025-08-23,Delhi,Tablet,4,29595
2025-01-29,Hyderabad,Laptop,1,37267
2025-01-22,Mumbai,Keyboard,10,32622
2025-11-28,Delhi,Monitor,5,29061
2025-05-31,Mumbai,Tablet,10,13786
2025-01-14,Mumbai,Monitor,6,931
2025-04-23,Delhi,Monitor,6,15480
2025-06-07,Hyderabad,Laptop,1,24011
2025-03-01,Mumbai,Laptop,3,24223
2025-03-01,Chennai,Phone,9,33282
2025-03-24,Mumbai,Laptop,4,35509
2025-03-14,Mumbai,Tablet,3,12719
2025-03-17,Mumbai,Phone,4,39341
2025-07-20,Chennai,Phone,5,26410
2025-11-10,Bangalore,Tablet,5,38583
2025-09-24,Chennai,Keyboard,9,22515
2025-06-27,Hyderabad,Laptop,2,25428
2025-08-17,Mumbai,Tablet,8,13364
2025-03-17,Mumbai,Monitor,5,24454
2025-11-07,Bangalore,Tablet,3,14008
2025-05-17,Mumbai,Laptop,6,34152
2025-03-08,Mumbai,Tablet,2,10609
2025-12-29,Hyderabad,Keyboard,5,27602
2025-08-17,Chennai,Tablet,7,44472
2025-07-05,Delhi,Tablet,9,9704
2025-05-27,Delhi,Tablet,4,30113
2025-02-02,Bangalore,Phone,7,42965
2025-11-30,Hyderabad,Monitor,10,25452
2025-05-12,Hyderabad,Monitor,8,14947
2025-12-31,Mumbai,Laptop,1,14478
2025-12-11,Delhi,Phone,1,14778
2025-11-11,Delhi,Phone,7,20000
2025-05-19,Chennai,Monitor,5,29867
2025-12-29,Hyderabad,Keyboard,1,18496
2025-05-23,Chennai,Phone,4,32366
2025-11-16,Delhi,Monitor,1,34450
2025-05-01,Chennai,Keyboard,8,32584
2025-07-02,Mumbai,Monitor,8,48882
2025-11-18,Chennai,Tablet,8,8050
2025-06-03,Hyderabad,Monitor,1,5176
2025-08-02,Hyderabad,Keyboard,2,44348
2025-10-28,Delhi,Laptop,7,11089
2025-05-25,Hyderabad,Laptop,3,15614
2025-05-18,Bangalore,Laptop,5,44413
2025-04-01,Chennai,Monitor,10,26013
2025-12-20,Mumbai,Keyboard,5,27499
2025-02-23,Bangalore,Monitor,2,46749
2025-10-25,Chennai,Monitor,7,788
2025-05-18,Mumbai,Tablet,1,28362
2025-04-17,Chennai,Keyboard,10,39851
2025-06-12,Hyderabad,Monitor,6,13945
2025-03-08,Bangalore,Tablet,10,19879
2025-03-12,Hyderabad,Monitor,2,6858
2025-10-16,Chennai,Monitor,7,31462
2025-07-18,Bangalore,Keyboard,5,33421
2025-10-28,Delhi,Phone,7,14785
2025-02-14,Mumbai,Laptop,9,5690
2025-01-31,Delhi,Monitor,5,31081
2025-11-20,Bangalore,Monitor,4,45153
2025-06-15,Hyderabad,Monitor,6,28802
2025-11-10,Delhi,Tablet,7,31582
2025-06-25,Delhi,Keyboard,5,32333
2025-08-31,Mumbai,Tablet,1,9236
2025-04-07,Hyderabad,Keyboard,4,34216
2025-09-11,Delhi,Monitor,6,30873
2025-02-13,Hyderabad,Tablet,5,9622
2025-08-31,Hyderabad,Tablet,9,27921
2025-05-28,Bangalore,Phone,2,16272
2025-07-29,Mumbai,Monitor,10,27575
2025-01-05,Bangalore,Monitor,4,39978
2025-11-11,Bangalore,Tablet,3,28740
2025-12-23,Delhi,Keyboard,8,39947
2025-09-11,Hyderabad,Monitor,5,49949
2025-10-25,Hyderabad,Monitor,10,4106
2025-07-31,Bangalore,Tablet,1,17355
2025-08-19,Bangalore,Laptop,3,26013
2025-02-11,Chennai,Monitor,5,38616
2025-09-21,Delhi,Keyboard,8,46336
2025-06-01,Delhi,Keyboard,9,1709
2025-01-20,Chennai,Laptop,4,16536
2025-03-28,Mumbai,Phone,1,49687
2025-10-27,Bangalore,Keyboard,4,9027
2025-04-11,Chennai,Keyboard,7,6558
2025-03-26,Hyderabad,Laptop,9,18146
2025-12-10,Chennai,Laptop,9,36262
2025-09-12,Delhi,Laptop,9,34728
2025-03-08,Bangalore,Phone,5,17911
2025-07-01,Delhi,Monitor,8,18017
2025-08-26,Mumbai,Monitor,6,17682
2025-04-28,Bangalore,Keyboard,2,16661
2025-05-29,Chennai,Keyboard,1,23760
2025-11-07,Mumbai,Monitor,6,1576
2025-09-15,Mumbai,Keyboard,7,12987
2025-03-30,Bangalore,Tablet,9,14266
2025-10-30,Chennai,Tablet,3,17542
2025-10-01,Delhi,Tablet,3,25121
2025-09-02,Chennai,Laptop,3,47175
2025-04-18,Delhi,Phone,10,35120
2025-09-06,Delhi,Keyboard,5,15316
2025-08-07,Hyderabad,Tablet,5,11182
2025-09-26,Mumbai,Laptop,2,28910
2025-10-09,Mumbai,Tablet,2,12665
2025-10-17,Chennai,Monitor,1,49373
2025-05-25,Mumbai,Keyboard,10,30418
2025-09-24,Hyderabad,Monitor,10,49757
2025-12-30,Delhi,Laptop,6,38989
2025-12-29,Bangalore,Tablet,4,28852
2025-06-01,Hyderabad,Monitor,2,29582
2025-09-21,Delhi,Laptop,8,3149
2025-12-27,Chennai,Laptop,8,16923
2025-04-21,Mumbai,Phone,10,27534
2025-11-08,Delhi,Phone,3,2478
2025-10-22,Hyderabad,Phone,3,19676
2025-12-21,Mumbai,Keyboard,8,4613
2025-07-16,Chennai,Laptop,1,34931
2025-11-21,Delhi,Tablet,4,29327
2025-08-01,Chennai,Phone,8,22927
2025-01-07,Bangalore,Monitor,3,31817
2025-11-05,Mumbai,Monitor,8,12945
2025-07-30,Mumbai,Keyboard,7,15167
2025-02-02,Delhi,Keyboard,5,15062
2025-04-12,Chennai,Keyboard,9,49658
2025-06-14,Mumbai,Laptop,1,4731
2025-10-07,Mumbai,Tablet,6,40605
2025-08-27,Delhi,Laptop,3,19871
2025-05-14,Delhi,Phone,8,8063
2025-04-19,Hyderabad,Keyboard,4,15910
2025-05-05,Chennai,Monitor,5,40770
2025-09-14,Hyderabad,Tablet,6,33321
2025-07-29,Bangalore,Keyboard,5,4955
2025-10-29,Delhi,Monitor,7,27524
2025-03-27,Mumbai,Tablet,7,42157
2025-06-06,Bangalore,Laptop,2,38417
2025-10-06,Mumbai,Tablet,9,20153
2025-04-05,Chennai,Tablet,3,6912
2025-07-09,Bangalore,Laptop,4,19536
2025-06-09,Mumbai,Tablet,3,29196
2025-09-13,Mumbai,Monitor,1,15650
2025-07-09,Bangalore,Monitor,4,22315
2025-11-08,Chennai,Laptop,9,47880
2025-06-21,Hyderabad,Monitor,4,22452
2025-12-13,Chennai,Phone,10,22139
2025-02-05,Mumbai,Tablet,6,2324
2025-07-25,Bangalore,Keyboard,3,48800
2025-03-11,Hyderabad,Laptop,1,15951
2025-02-10,Chennai,Keyboard,9,37903
2025-09-02,Mumbai,Keyboard,8,20797
2025-05-14,Mumbai,Keyboard,8,14264
2025-12-20,Delhi,Laptop,8,40068
2025-08-17,Hyderabad,Monitor,5,42250
2025-05-02,Delhi,Phone,6,17807
2025-07-08,Hyderabad,Tablet,2,1922
2025-04-29,Mumbai,Laptop,9,25229
2025-05-17,Mumbai,Monitor,1,44581
2025-10-28,Delhi,Keyboard,8,4134
2025-12-24,Hyderabad,Keyboard,1,34295
2025-07-03,Chennai,Laptop,8,49372
2025-11-03,Bangalore,Monitor,6,45639
2025-05-02,Hyderabad,Laptop,2,7413
2025-02-22,Delhi,Phone,6,31538
2025-03-11,Mumbai,Phone,7,35586
2025-10-01,Delhi,Tablet,4,7818
2025-03-14,Mumbai,Monitor,6,36422
2025-12-18,Chennai,Monitor,1,19683
2025-12-10,Delhi,Keyboard,10,26799
2025-10-03,Hyderabad,Keyboard,5,7807
2025-10-07,Chennai,Monitor,1,4560
2025-04-24,Delhi,Phone,8,5612
2025-06-21,Mumbai,Tablet,7,881
2025-01-05,Mumbai,Phone,2,38096
2025-12-19,Mumbai,Phone,10,10429
2025-10-07,Delhi,Phone,8,44966
2025-11-18,Mumbai,Tablet,1,21709
2025-02-02,Delhi,Phone,9,36919
2025-02-16,Mumbai,Keyboard,2,38336
2025-11-02,Chennai,Laptop,4,27719
2025-02-18,Delhi,Keyboard,1,41768
2025-05-03,Bangalore,Monitor,4,5038
2025-01-11,Mumbai,Keyboard,4,14060
2025-07-10,Chennai,Laptop,9,10883
2025-10-16,Mumbai,Laptop,4,30505
2025-05-30,Hyderabad,Keyboard,8,33652
2025-08-31,Delhi,Laptop,1,13814
2025-10-03,Chennai,Monitor,5,11047
2025-09-05,Hyderabad,Keyboard,7,6169
2025-07-29,Hyderabad,Phone,6,4764
2025-09-09,Hyderabad,Monitor,2,10239
2025-08-15,Bangalore,Monitor,5,27423
2025-03-20,Delhi,Monitor,10,3722
2025-11-21,Mumbai,Keyboard,4,39655
2025-05-20,Bangalore,Phone,2,43623
2025-06-19,Chennai,Keyboard,4,9153
2025-11-07,Chennai,Monitor,4,20502
2025-06-12,Hyderabad,Tablet,10,45074
2025-07-28,Delhi,Tablet,2,1628
2025-04-15,Chennai,Tablet,10,48958
2025-04-18,Delhi,Phone,7,20429
2025-12-26,Bangalore,Phone,9,25372
2025-07-23,Mumbai,Tablet,3,26117
2025-04-04,Mumbai,Laptop,8,1107
2025-01-24,Delhi,Keyboard,5,34370
2025-12-26,Chennai,Phone,4,30981
2025-04-21,Bangalore,Monitor,10,636
2025-03-07,Bangalore,Monitor,8,28674
2025-02-02,Hyderabad,Phone,1,30386
2025-09-06,Chennai,Laptop,9,32428
2025-09-21,Bangalore,Phone,5,36296
2025-05-06,Mumbai,Monitor,2,10712
2025-02-28,Hyderabad,Monitor,9,34314
2025-09-03,Bangalore,Keyboard,5,30381
2025-04-09,Delhi,Laptop,6,31556
2025-01-19,Bangalore,Tablet,10,10569
2025-07-12,Delhi,Monitor,10,38187
2025-03-09,Delhi,Phone,7,17539
2025-12-28,Mumbai,Keyboard,5,16847
2025-07-17,Mumbai,Phone,4,34236
2025-10-12,Chennai,Phone,8,7317
2025-09-14,Mumbai,Phone,2,39315
2025-05-14,Bangalore,Monitor,9,48702
2025-05-31,Hyderabad,Keyboard,3,19974
2025-05-25,Mumbai,Monitor,6,16732
2025-03-14,Bangalore,Tablet,2,41778
2025-04-16,Bangalore,Tablet,1,12524
2025-07-19,Hyderabad,Tablet,10,42521
2025-02-13,Mumbai,Monitor,9,29926
2025-10-26,Bangalore,Phone,5,43673
2025-08-10,Hyderabad,Laptop,6,18125
2025-01-18,Mumbai,Phone,9,38048
2025-05-04,Mumbai,Laptop,3,47436
2025-09-03,Delhi,Keyboard,8,37392
2025-07-26,Hyderabad,Monitor,8,12331
2025-01-17,Chennai,Tablet,4,30871
2025-02-02,Delhi,Monitor,6,9524
2025-03-13,Mumbai,Monitor,10,49365
2025-08-12,Hyderabad,Laptop,8,3918
2025-09-17,Hyderabad,Keyboard,1,10621
2025-08-30,Delhi,Laptop,7,27477
2025-09-01,Bangalore,Keyboard,8,18853
2025-03-08,Mumbai,Tablet,5,37263
2025-11-30,Mumbai,Keyboard,10,9009
2025-09-01,Chennai,Phone,2,1811
2025-05-20,Bangalore,Tablet,9,31985
2025-11-09,Bangalore,Phone,5,46542
2025-07-18,Mumbai,Monitor,2,29686
2025-11-16,Bangalore,Tablet,5,38876
2025-03-27,Chennai,Tablet,9,45751
2025-02-10,Delhi,Laptop,10,37389
2025-12-18,Delhi,Tablet,8,3600
2025-10-06,Hyderabad,Tablet,3,33952
2025-10-10,Delhi,Laptop,3,47404
2025-09-13,Delhi,Laptop,1,16401
2025-03-01,Hyderabad,Monitor,9,515
2025-12-04,Mumbai,Monitor,4,48004
2025-08-07,Hyderabad,Laptop,2,37545
2025-10-12,Hyderabad,Monitor,9,14477
2025-07-15,Delhi,Monitor,10,11269
2025-10-31,Bangalore,Tablet,1,43548
2025-09-06,Chennai,Tablet,10,35151
2025-09-24,Bangalore,Tablet,6,30732
2025-01-21,Mumbai,Laptop,6,45430
2025-12-10,Chennai,Tablet,6,38783
2025-08-05,Bangalore,Monitor,5,34512
2025-10-07,Mumbai,Keyboard,2,39897
2025-06-15,Hyderabad,Monitor,9,40210
2025-11-17,Hyderabad,Monitor,2,43402
2025-07-08,Bangalore,Keyboard,6,29210
2025-04-27,Delhi,Monitor,3,32039
2025-02-15,Delhi,Keyboard,1,33659
2025-07-20,Mumbai,Phone,4,28910
2025-12-11,Chennai,Keyboard,9,41959
2025-04-29,Mumbai,Keyboard,5,24171
2025-03-05,Bangalore,Laptop,9,34819
2025-04-08,Chennai,Laptop,5,48720
2025-11-15,Bangalore,Phone,1,13205
2025-11-09,Chennai,Laptop,7,25518
2025-07-22,Chennai,Monitor,2,12383
2025-03-01,Hyderabad,Phone,9,19727
2025-07-07,Chennai,Monitor,5,4927
2025-11-13,Delhi,Phone,8,17305
2025-06-01,Hyderabad,Tablet,7,10168
2025-04-03,Hyderabad,Monitor,4,9896
2025-03-10,Delhi,Monitor,9,20060
2025-11-20,Hyderabad,Laptop,7,29276
2025-06-14,Mumbai,Keyboard,3,43794
2025-11-11,Hyderabad,Laptop,8,24507
2025-10-15,Mumbai,Phone,2,40979
2025-11-24,Hyderabad,Keyboard,8,22009
2025-07-08,Chennai,Tablet,5,48104
2025-02-20,Hyderabad,Laptop,3,39402
2025-04-17,Bangalore,Keyboard,4,24299
2025-10-22,Hyderabad,Monitor,9,26327
2025-10-04,Mumbai,Keyboard,6,23336
2025-05-23,Bangalore,Laptop,5,27856
2025-09-16,Chennai,Monitor,4,31997
2025-12-18,Chennai,Tablet,2,37679
2025-07-21,Delhi,Laptop,9,18316
2025-03-21,Bangalore,Phone,3,20483
2025-04-17,Chennai,Laptop,5,4741
2025-11-21,Bangalore,Laptop,5,36750
2025-07-23,Bangalore,Monitor,2,22068
2025-03-18,Hyderabad,Phone,5,12972
2025-09-20,Mumbai,Phone,4,25204
2025-07-16,Mumbai,Tablet,2,6428
2025-01-28,Chennai,Monitor,10,41260
2025-10-12,Chennai,Laptop,8,1699
2025-12-12,Chennai,Monitor,3,28048
2025-01-16,Bangalore,Keyboard,5,43200
2025-04-25,Chennai,Tablet,8,4305
2025-09-10,Delhi,Monitor,10,44581
2025-12-19,Bangalore,Monitor,5,43011
2025-05-28,Hyderabad,Laptop,7,16629
2025-04-21,Delhi,Keyboard,8,30667
2025-07-30,Mumbai,Phone,9,2763
2025-09-07,Delhi,Keyboard,4,14291
2025-07-25,Chennai,Laptop,5,41741
2025-09-05,Mumbai,Laptop,1,46537
2025-04-19,Chennai,Monitor,8,20880
2025-12-04,Delhi,Phone,8,7976
2025-05-26,Bangalore,Monitor,9,6042
2025-06-21,Hyderabad,Phone,9,6476
2025-12-24,Mumbai,Tablet,1,11199
2025-12-17,Mumbai,Tablet,6,44012
2025-01-01,Mumbai,Keyboard,6,19978
2025-05-05,Mumbai,Phone,6,7785
2025-12-12,Mumbai,Monitor,7,13754
2025-08-10,Delhi,Phone,8,11097
2025-06-01,Bangalore,Monitor,7,4992
2025-04-23,Hyderabad,Monitor,5,20601
2025-02-09,Mumbai,Monitor,7,29984
2025-12-20,Chennai,Keyboard,2,6281
2025-11-09,Bangalore,Keyboard,1,18376
2025-03-26,Delhi,Laptop,1,33749
2025-12-20,Hyderabad,Monitor,1,15319
2025-07-07,Bangalore,Tablet,2,34993
2025-12-28,Mumbai,Monitor,6,26452
2025-05-20,Delhi,Monitor,1,22619
2025-03-09,Chennai,Monitor,6,1120
2025-06-07,Chennai,Laptop,3,13415
2025-07-28,Mumbai,Monitor,8,43282
2025-09-12,Chennai,Laptop,8,45138
2025-10-06,Delhi,Monitor,7,42036
2025-01-06,Bangalore,Monitor,1,11065
2025-07-13,Hyderabad,Laptop,4,35606
2025-09-20,Chennai,Phone,8,15443
2025-09-07,Hyderabad,Keyboard,3,9260
2025-02-14,Delhi,Tablet,8,4051
2025-02-22,Hyderabad,Keyboard,5,10510
2025-01-27,Chennai,Monitor,9,29507
2025-08-02,Chennai,Keyboard,6,5769
2025-01-03,Mumbai,Phone,9,27561
2025-03-17,Mumbai,Tablet,3,28476
2025-07-09,Bangalore,Monitor,8,44442
2025-10-22,Chennai,Keyboard,8,43751
2025-05-17,Hyderabad,Tablet,8,13725
2025-01-25,Chennai,Laptop,5,29647
2025-02-09,Mumbai,Laptop,6,23412
2025-09-21,Chennai,Tablet,2,49878
2025-11-30,Mumbai,Keyboard,6,30209
2025-07-26,Hyderabad,Laptop,7,28939
2025-11-29,Chennai,Keyboard,3,3990
2025-06-28,Chennai,Tablet,8,47731
2025-05-06,Mumbai,Tablet,10,10731
2025-07-08,Chennai,Keyboard,6,23397
2025-11-13,Delhi,Monitor,7,28969
2025-09-07,Delhi,Tablet,3,17368
2025-11-07,Mumbai,Phone,3,16113
2025-01-20,Hyderabad,Keyboard,9,18194
2025-03-27,Delhi,Phone,2,41627
2025-09-12,Bangalore,Phone,9,42704
2025-12-07,Hyderabad,Keyboard,1,15926
2025-10-29,Chennai,Laptop,2,23494
2025-10-12,Bangalore,Monitor,4,30544
2025-09-25,Mumbai,Laptop,2,47371
2025-07-12,Delhi,Laptop,5,23005
2025-07-23,Hyderabad,Monitor,4,37457
2025-01-30,Chennai,Keyboard,4,32662
2025-10-22,Hyderabad,Laptop,9,14085
2025-12-20,Delhi,Phone,1,6225
2025-12-30,Chennai,Monitor,4,14462
2025-03-18,Chennai,Monitor,2,13603
2025-11-06,Chennai,Tablet,10,26803
2025-09-05,Delhi,Tablet,5,24496
2025-03-24,Bangalore,Phone,5,33541
2025-01-26,Bangalore,Tablet,1,20399
